x_center,y_center,box_length,score
208.0,332.0,26.0,0.7925870418548584
73.0,438.0,21.0,0.7871633768081665
469.0,84.0,29.0,0.7801209092140198
683.0,191.0,21.0,0.7440407872200012
252.0,414.0,35.0,0.7388690114021301
429.0,94.0,24.0,0.7282240390777588
836.0,297.0,21.0,0.7251309752464294
112.0,985.0,32.0,0.723040759563446
918.0,45.0,21.0,0.7170582413673401
853.0,797.0,17.0,0.6941457390785217
301.0,964.0,21.0,0.6912751197814941
311.0,89.0,19.0,0.6569041609764099
386.0,104.0,19.0,0.648448646068573
855.0,64.0,21.0,0.6029328107833862
58.0,84.0,21.0,0.6004520058631897
12.0,97.0,24.0,0.5967950820922852
800.0,237.0,19.0,0.5856478810310364
118.0,559.0,21.0,0.5817019939422607
985.0,145.0,21.0,0.5675050616264343
741.0,957.0,23.0,0.5109785199165344
111.0,138.0,17.0,0.5106526613235474
998.0,180.0,17.0,0.5100231766700745
784.0,306.0,21.0,0.5062049031257629
498.0,710.0,19.0,0.503117024898529
