x_center,y_center,box_length,score
425.0,631.0,46.0,0.8491764068603516
304.0,260.0,53.0,0.8333611488342285
97.0,952.0,35.0,0.8122564554214478
348.0,305.0,50.0,0.786895751953125
679.0,155.0,26.0,0.7729611396789551
477.0,65.0,37.0,0.7648173570632935
955.0,437.0,37.0,0.7578279376029968
343.0,862.0,29.0,0.7546355128288269
572.0,418.0,21.0,0.753296971321106
665.0,1008.0,21.0,0.744730532169342
894.0,242.0,46.0,0.7246838808059692
949.0,968.0,43.0,0.7206869125366211
511.0,823.0,29.0,0.7194961905479431
915.0,183.0,21.0,0.718634843826294
176.0,970.0,40.0,0.7183159589767456
659.0,923.0,24.0,0.7135904431343079
439.0,97.0,46.0,0.706367015838623
128.0,723.0,23.0,0.7040678858757019
559.0,1001.0,29.0,0.7027186751365662
86.0,244.0,29.0,0.6984578371047974
281.0,711.0,26.0,0.6970541477203369
374.0,875.0,21.0,0.6938326954841614
393.0,896.0,29.0,0.6892337203025818
18.0,584.0,19.0,0.6890854239463806
387.0,207.0,21.0,0.6816020607948303
378.0,662.0,37.0,0.6630792617797852
539.0,163.0,43.0,0.6565147042274475
118.0,624.0,29.0,0.6555413007736206
255.0,267.0,29.0,0.6552141308784485
84.0,656.0,35.0,0.6550716757774353
120.0,401.0,17.0,0.6461380124092102
642.0,859.0,17.0,0.6437057256698608
880.0,773.0,19.0,0.6422119140625
81.0,151.0,35.0,0.6341841816902161
77.0,337.0,17.0,0.6305302977561951
563.0,546.0,17.0,0.6288781762123108
492.0,464.0,19.0,0.6271983981132507
690.0,924.0,19.0,0.6201391816139221
683.0,32.0,37.0,0.620062530040741
449.0,848.0,17.0,0.6197260022163391
119.0,526.0,21.0,0.6190263628959656
304.0,745.0,19.0,0.6125905513763428
580.0,91.0,17.0,0.6065380573272705
757.0,897.0,17.0,0.6051976680755615
493.0,632.0,29.0,0.5999534726142883
994.0,508.0,53.0,0.5897458791732788
296.0,576.0,19.0,0.5855211019515991
630.0,464.0,21.0,0.5812900066375732
366.0,931.0,29.0,0.5730936527252197
461.0,610.0,17.0,0.5711310505867004
320.0,939.0,17.0,0.5710447430610657
220.0,336.0,17.0,0.5659586787223816
563.0,474.0,29.0,0.5651082992553711
951.0,295.0,17.0,0.559043824672699
79.0,860.0,17.0,0.5521661043167114
264.0,324.0,24.0,0.5500459671020508
303.0,862.0,24.0,0.5464446544647217
926.0,843.0,21.0,0.5423687100410461
496.0,609.0,19.0,0.5404492020606995
366.0,367.0,17.0,0.539847195148468
222.0,925.0,32.0,0.5396748185157776
813.0,929.0,17.0,0.5353198051452637
384.0,622.0,37.0,0.5330878496170044
380.0,181.0,27.0,0.5325682759284973
743.0,335.0,19.0,0.5244417786598206
474.0,253.0,17.0,0.5154518485069275
235.0,490.0,21.0,0.5133785605430603
659.0,799.0,26.0,0.5117858052253723
476.0,863.0,19.0,0.5075987577438354
467.0,695.0,19.0,0.5033786296844482
780.0,87.0,24.0,0.5019583106040955
408.0,326.0,17.0,0.5000998973846436
