x_center,y_center,box_length,score
27.0,962.0,27.0,0.7512933611869812
794.0,571.0,21.0,0.747689962387085
501.0,955.0,24.0,0.7383790016174316
137.0,976.0,21.0,0.7364749312400818
287.0,990.0,21.0,0.7359033823013306
489.0,1012.0,21.0,0.7302333116531372
726.0,294.0,35.0,0.7207728028297424
557.0,736.0,21.0,0.7183737754821777
68.0,673.0,24.0,0.7118628621101379
980.0,529.0,21.0,0.7070292830467224
330.0,625.0,21.0,0.7043572068214417
534.0,1006.0,24.0,0.6980180144309998
521.0,901.0,21.0,0.6917043328285217
314.0,512.0,21.0,0.6870733499526978
653.0,878.0,21.0,0.6613005995750427
972.0,490.0,29.0,0.6584596037864685
78.0,1011.0,21.0,0.6356970071792603
737.0,400.0,19.0,0.6347647309303284
57.0,944.0,21.0,0.6327772736549377
503.0,860.0,19.0,0.6325068473815918
124.0,824.0,17.0,0.6234597563743591
263.0,740.0,19.0,0.6212561130523682
361.0,940.0,19.0,0.6204386353492737
775.0,869.0,19.0,0.6193468570709229
845.0,496.0,19.0,0.6144284009933472
598.0,830.0,17.0,0.6098760962486267
99.0,743.0,19.0,0.6031279563903809
100.0,888.0,17.0,0.5971729159355164
244.0,503.0,19.0,0.5931085348129272
650.0,898.0,17.0,0.5897780656814575
990.0,979.0,19.0,0.5881832838058472
265.0,601.0,17.0,0.5685077905654907
737.0,760.0,17.0,0.5634844899177551
192.0,838.0,19.0,0.5620462894439697
761.0,408.0,21.0,0.5620165467262268
345.0,746.0,19.0,0.5598019361495972
527.0,929.0,19.0,0.5426534414291382
286.0,656.0,21.0,0.5382308959960938
827.0,682.0,19.0,0.5378976464271545
156.0,500.0,17.0,0.5303674340248108
894.0,572.0,19.0,0.5214099287986755
455.0,868.0,17.0,0.5207002758979797
592.0,743.0,17.0,0.5168120265007019
631.0,932.0,19.0,0.5094586610794067
697.0,362.0,17.0,0.5029038786888123
