x_center,y_center,box_length,score
686.0,446.0,26.0,0.8068870306015015
851.0,308.0,29.0,0.798069953918457
585.0,757.0,24.0,0.762021541595459
933.0,784.0,32.0,0.7582531571388245
776.0,923.0,24.0,0.727968156337738
993.0,501.0,21.0,0.7018073201179504
776.0,717.0,26.0,0.6979579925537109
927.0,896.0,26.0,0.6607352495193481
688.0,826.0,21.0,0.6537374258041382
27.0,379.0,42.0,0.6415429711341858
1003.0,954.0,21.0,0.6211233735084534
801.0,21.0,26.0,0.614890992641449
629.0,170.0,24.0,0.5655558705329895
639.0,747.0,17.0,0.5428875684738159
418.0,400.0,19.0,0.5411280989646912
447.0,278.0,24.0,0.5358924865722656
546.0,276.0,17.0,0.5357522368431091
604.0,328.0,21.0,0.5330809950828552
793.0,671.0,24.0,0.5296001434326172
221.0,543.0,36.0,0.5210361480712891
624.0,586.0,21.0,0.5119791030883789
562.0,863.0,21.0,0.5102980732917786
