x_center,y_center,box_length,score
219.0,411.0,48.0,0.8987844586372375
101.0,261.0,35.0,0.885076105594635
748.0,280.0,35.0,0.8822264075279236
714.0,745.0,32.0,0.8813011646270752
721.0,603.0,43.0,0.8811788558959961
169.0,421.0,40.0,0.8753175139427185
878.0,417.0,32.0,0.8694427609443665
836.0,665.0,40.0,0.8419949412345886
226.0,748.0,32.0,0.8364987969398499
615.0,715.0,37.0,0.8361035585403442
936.0,885.0,40.0,0.8265643119812012
707.0,822.0,32.0,0.8254720568656921
46.0,724.0,35.0,0.8239443898200989
212.0,703.0,32.0,0.8190149664878845
776.0,331.0,29.0,0.8169192671775818
326.0,453.0,31.0,0.8130440711975098
91.0,981.0,32.0,0.8129156827926636
350.0,935.0,31.0,0.8122289180755615
692.0,311.0,26.0,0.8120902180671692
281.0,93.0,34.0,0.8010644316673279
108.0,465.0,29.0,0.7994316816329956
872.0,681.0,27.0,0.7948810458183289
342.0,540.0,35.0,0.7906404733657837
626.0,442.0,35.0,0.7871227264404297
887.0,202.0,32.0,0.787101149559021
289.0,987.0,26.0,0.7843121290206909
718.0,864.0,40.0,0.7818312644958496
778.0,539.0,29.0,0.7813881635665894
248.0,202.0,29.0,0.7736438512802124
18.0,747.0,32.0,0.7735564112663269
711.0,479.0,21.0,0.7725681066513062
865.0,862.0,37.0,0.7718310952186584
639.0,851.0,24.0,0.7601103782653809
801.0,556.0,37.0,0.7561028599739075
123.0,639.0,24.0,0.7540808320045471
422.0,594.0,26.0,0.752511203289032
711.0,780.0,40.0,0.751624584197998
347.0,70.0,24.0,0.7513641715049744
615.0,401.0,43.0,0.750155508518219
279.0,659.0,26.0,0.7384489178657532
115.0,26.0,24.0,0.7378062605857849
39.0,477.0,26.0,0.7316646575927734
848.0,327.0,35.0,0.7309640049934387
191.0,853.0,21.0,0.7232398986816406
852.0,892.0,35.0,0.7118116617202759
565.0,835.0,26.0,0.7117608189582825
16.0,884.0,24.0,0.7089853882789612
844.0,301.0,26.0,0.708648145198822
589.0,384.0,32.0,0.7082589268684387
675.0,369.0,37.0,0.7056939005851746
814.0,380.0,21.0,0.7020255327224731
176.0,812.0,24.0,0.6942533254623413
704.0,356.0,35.0,0.6927251219749451
534.0,376.0,24.0,0.6893755197525024
169.0,787.0,19.0,0.6785929203033447
692.0,885.0,40.0,0.6756889820098877
919.0,944.0,21.0,0.6722471117973328
778.0,374.0,26.0,0.6640713810920715
994.0,732.0,40.0,0.6603405475616455
526.0,223.0,26.0,0.6582856774330139
741.0,969.0,24.0,0.6563650369644165
703.0,439.0,17.0,0.6559063792228699
219.0,777.0,23.0,0.6550121903419495
926.0,244.0,21.0,0.6516949534416199
828.0,48.0,26.0,0.6514371633529663
48.0,71.0,24.0,0.649745523929596
630.0,294.0,19.0,0.6480777263641357
622.0,787.0,21.0,0.6474034190177917
586.0,987.0,17.0,0.644437313079834
67.0,26.0,24.0,0.6416191458702087
909.0,606.0,40.0,0.6403782963752747
79.0,134.0,29.0,0.6399105787277222
979.0,807.0,21.0,0.6389955878257751
390.0,584.0,19.0,0.6370555758476257
358.0,605.0,46.0,0.6361866593360901
230.0,589.0,24.0,0.6359569430351257
916.0,178.0,27.0,0.6349611878395081
595.0,257.0,26.0,0.6318338513374329
768.0,932.0,21.0,0.6314153075218201
475.0,799.0,37.0,0.6267881393432617
922.0,304.0,19.0,0.6252936124801636
952.0,422.0,19.0,0.6242127418518066
823.0,636.0,17.0,0.6182590126991272
39.0,683.0,19.0,0.6148955225944519
292.0,36.0,26.0,0.6123359203338623
36.0,503.0,26.0,0.605329155921936
117.0,304.0,21.0,0.6042850613594055
758.0,350.0,21.0,0.604006826877594
104.0,72.0,17.0,0.6035041809082031
541.0,469.0,24.0,0.6024192571640015
1010.0,447.0,19.0,0.5960530042648315
164.0,147.0,32.0,0.5946118235588074
266.0,820.0,40.0,0.5914243459701538
804.0,340.0,24.0,0.578294575214386
522.0,120.0,24.0,0.5753771662712097
649.0,268.0,44.0,0.5699256062507629
544.0,162.0,26.0,0.5647594332695007
140.0,759.0,17.0,0.5646915435791016
755.0,47.0,17.0,0.5494447946548462
785.0,409.0,21.0,0.5470871925354004
369.0,573.0,17.0,0.5336063504219055
605.0,224.0,21.0,0.5314873456954956
747.0,890.0,26.0,0.530645489692688
317.0,810.0,21.0,0.5305861234664917
774.0,817.0,17.0,0.5279425382614136
43.0,379.0,17.0,0.5258764624595642
802.0,898.0,17.0,0.5145902037620544
946.0,434.0,17.0,0.5143331289291382
