x_center,y_center,box_length,score
331.0,766.0,29.0,0.8543444275856018
520.0,941.0,29.0,0.7987622022628784
48.0,912.0,29.0,0.7822099924087524
650.0,938.0,24.0,0.761681318283081
763.0,1002.0,24.0,0.7547355890274048
244.0,54.0,24.0,0.7486431002616882
586.0,901.0,21.0,0.7473135590553284
489.0,934.0,21.0,0.7028696537017822
648.0,97.0,40.0,0.6880769729614258
181.0,942.0,21.0,0.6741477847099304
144.0,381.0,26.0,0.6545692086219788
230.0,520.0,19.0,0.6524134874343872
405.0,209.0,21.0,0.6506589651107788
1001.0,128.0,17.0,0.6468847393989563
18.0,49.0,29.0,0.6372913122177124
1002.0,661.0,17.0,0.6096722483634949
927.0,572.0,21.0,0.5953425765037537
968.0,479.0,24.0,0.5868329405784607
238.0,605.0,17.0,0.5749793648719788
618.0,919.0,17.0,0.5312235355377197
548.0,848.0,17.0,0.5157014727592468
500.0,525.0,19.0,0.504035234451294
