x_center,y_center,box_length,score
498.0,828.0,35.0,0.893920361995697
515.0,782.0,37.0,0.8268419504165649
436.0,243.0,37.0,0.8115233778953552
562.0,293.0,35.0,0.8046181797981262
826.0,907.0,29.0,0.8000348210334778
690.0,963.0,29.0,0.7981728911399841
792.0,697.0,37.0,0.7943107485771179
564.0,702.0,29.0,0.7918792366981506
434.0,825.0,45.0,0.7794722318649292
305.0,525.0,37.0,0.760665774345398
894.0,456.0,31.0,0.7581337690353394
484.0,280.0,29.0,0.7482937574386597
975.0,48.0,29.0,0.7436733245849609
613.0,851.0,40.0,0.7399343848228455
905.0,924.0,21.0,0.7392427921295166
141.0,619.0,32.0,0.7276228070259094
994.0,159.0,40.0,0.7239255309104919
877.0,516.0,21.0,0.7234987020492554
967.0,446.0,25.0,0.723269522190094
976.0,507.0,29.0,0.7136276364326477
772.0,644.0,26.0,0.7136209607124329
997.0,440.0,24.0,0.7006479501724243
788.0,856.0,37.0,0.6806433200836182
554.0,795.0,21.0,0.6801033616065979
940.0,891.0,32.0,0.6787682175636292
141.0,544.0,35.0,0.6705046892166138
134.0,803.0,27.0,0.6668122410774231
887.0,97.0,24.0,0.6639269590377808
276.0,187.0,23.0,0.6598384380340576
543.0,913.0,21.0,0.6597307920455933
629.0,884.0,17.0,0.6586451530456543
667.0,386.0,24.0,0.6539091467857361
797.0,87.0,40.0,0.6463516354560852
327.0,903.0,24.0,0.6415746212005615
301.0,275.0,19.0,0.6408463716506958
58.0,863.0,21.0,0.640180766582489
428.0,723.0,19.0,0.6399728655815125
442.0,634.0,17.0,0.6348812580108643
336.0,924.0,32.0,0.6283767819404602
168.0,882.0,24.0,0.6227040886878967
634.0,796.0,17.0,0.601006805896759
757.0,769.0,21.0,0.5977025628089905
483.0,594.0,26.0,0.5892117619514465
604.0,629.0,26.0,0.5881744623184204
772.0,194.0,26.0,0.5871424674987793
665.0,714.0,21.0,0.5868068933486938
26.0,993.0,17.0,0.5859564542770386
354.0,267.0,35.0,0.5848107933998108
671.0,675.0,42.0,0.584656834602356
47.0,800.0,17.0,0.5781877040863037
949.0,845.0,17.0,0.5718562006950378
899.0,768.0,21.0,0.5692787766456604
516.0,954.0,17.0,0.564818799495697
737.0,773.0,17.0,0.5597807765007019
449.0,186.0,17.0,0.5574250221252441
863.0,207.0,26.0,0.5548266172409058
64.0,186.0,26.0,0.5500156879425049
478.0,418.0,17.0,0.541921079158783
626.0,354.0,17.0,0.541430652141571
908.0,903.0,17.0,0.5397896766662598
103.0,43.0,53.0,0.5385686159133911
854.0,177.0,21.0,0.5334240794181824
403.0,815.0,19.0,0.530674159526825
236.0,172.0,17.0,0.5292168259620667
977.0,943.0,17.0,0.527293860912323
937.0,550.0,21.0,0.5262724161148071
42.0,135.0,26.0,0.5247337818145752
292.0,560.0,17.0,0.5238687992095947
552.0,829.0,17.0,0.5234033465385437
841.0,400.0,17.0,0.5225220322608948
728.0,618.0,25.0,0.5199182033538818
913.0,169.0,19.0,0.5194994211196899
460.0,776.0,32.0,0.5155815482139587
476.0,10.0,21.0,0.5137978792190552
12.0,256.0,21.0,0.511323869228363
147.0,961.0,23.0,0.5086056590080261
272.0,133.0,23.0,0.507350504398346
915.0,980.0,37.0,0.5070721507072449
757.0,732.0,24.0,0.5063105821609497
554.0,138.0,21.0,0.5060227513313293
745.0,547.0,26.0,0.5028300881385803
54.0,352.0,37.0,0.5020396113395691
201.0,813.0,17.0,0.5011101365089417
