x_center,y_center,box_length,score
584.0,712.0,35.0,0.8867545127868652
272.0,669.0,50.0,0.8653857707977295
824.0,407.0,35.0,0.8547501564025879
703.0,721.0,44.0,0.8353949785232544
62.0,383.0,40.0,0.8187302350997925
562.0,477.0,37.0,0.8056562542915344
312.0,375.0,37.0,0.7990307807922363
118.0,734.0,43.0,0.7885386943817139
638.0,34.0,29.0,0.7872657775878906
680.0,901.0,32.0,0.7793143391609192
843.0,368.0,26.0,0.7735154032707214
388.0,105.0,43.0,0.7437312006950378
626.0,863.0,48.0,0.7407036423683167
361.0,996.0,35.0,0.7327660322189331
863.0,278.0,24.0,0.7193849682807922
234.0,544.0,54.0,0.7171872854232788
886.0,549.0,24.0,0.6796010136604309
637.0,102.0,32.0,0.6638754606246948
819.0,450.0,21.0,0.6482924818992615
349.0,754.0,19.0,0.6055246591567993
870.0,341.0,32.0,0.5849810242652893
302.0,417.0,43.0,0.5784276127815247
37.0,516.0,17.0,0.5513870120048523
633.0,325.0,19.0,0.5420650839805603
519.0,494.0,50.0,0.5406439900398254
739.0,335.0,24.0,0.5327599048614502
890.0,567.0,17.0,0.5212224125862122
403.0,991.0,26.0,0.5003870129585266
