x_center,y_center,box_length,score
680.0,605.0,29.0,0.7816317081451416
737.0,938.0,29.0,0.7605509161949158
715.0,800.0,26.0,0.7579059600830078
464.0,353.0,32.0,0.7520846724510193
295.0,747.0,29.0,0.7405635118484497
359.0,523.0,37.0,0.7366324067115784
38.0,486.0,21.0,0.7245902419090271
566.0,895.0,21.0,0.7221285700798035
881.0,818.0,23.0,0.7198081612586975
517.0,240.0,29.0,0.715655505657196
514.0,32.0,24.0,0.7040107846260071
657.0,837.0,26.0,0.6987313032150269
374.0,311.0,35.0,0.69587641954422
648.0,560.0,29.0,0.6947160959243774
805.0,571.0,23.0,0.6919440031051636
460.0,899.0,32.0,0.6897965669631958
463.0,267.0,32.0,0.6880453824996948
506.0,1009.0,26.0,0.6879135966300964
720.0,632.0,21.0,0.687005877494812
797.0,796.0,21.0,0.6868492364883423
832.0,734.0,26.0,0.6813172698020935
293.0,402.0,32.0,0.6777273416519165
80.0,770.0,24.0,0.6747305989265442
480.0,297.0,26.0,0.6690263152122498
121.0,462.0,26.0,0.6687679290771484
391.0,608.0,26.0,0.6641939282417297
387.0,219.0,24.0,0.6636923551559448
521.0,617.0,24.0,0.6634364128112793
873.0,1011.0,24.0,0.6626719236373901
738.0,778.0,21.0,0.6619445085525513
530.0,640.0,17.0,0.6512206792831421
530.0,871.0,24.0,0.6505202651023865
441.0,711.0,26.0,0.646244466304779
97.0,63.0,24.0,0.6417462229728699
356.0,946.0,21.0,0.6405247449874878
319.0,721.0,29.0,0.6323180198669434
368.0,265.0,21.0,0.6303044557571411
735.0,987.0,24.0,0.6286025643348694
109.0,707.0,21.0,0.6277257800102234
923.0,394.0,21.0,0.6264951229095459
429.0,947.0,24.0,0.624662458896637
607.0,874.0,24.0,0.6241406202316284
185.0,307.0,26.0,0.6206327676773071
414.0,629.0,24.0,0.620524525642395
53.0,842.0,26.0,0.6168230175971985
609.0,30.0,21.0,0.6131377816200256
169.0,416.0,29.0,0.6119747161865234
889.0,667.0,21.0,0.609606921672821
249.0,998.0,24.0,0.6084965467453003
665.0,435.0,21.0,0.6074293851852417
405.0,981.0,26.0,0.6050046682357788
229.0,623.0,26.0,0.6037683486938477
379.0,767.0,29.0,0.6001963019371033
886.0,615.0,24.0,0.5999501943588257
520.0,366.0,26.0,0.5982942581176758
338.0,858.0,26.0,0.5955505967140198
474.0,557.0,21.0,0.592350423336029
955.0,828.0,29.0,0.5922015905380249
157.0,704.0,21.0,0.5883877277374268
246.0,214.0,24.0,0.5880596041679382
398.0,415.0,21.0,0.5880283713340759
486.0,228.0,29.0,0.586177408695221
490.0,534.0,19.0,0.5857793092727661
227.0,515.0,24.0,0.5844050049781799
120.0,535.0,21.0,0.5816658735275269
859.0,596.0,24.0,0.5800721049308777
714.0,739.0,21.0,0.5794795155525208
272.0,496.0,21.0,0.5766296982765198
785.0,272.0,29.0,0.5749508142471313
733.0,74.0,17.0,0.5731467008590698
345.0,671.0,26.0,0.5687851905822754
924.0,904.0,24.0,0.5675243139266968
353.0,363.0,32.0,0.566561758518219
995.0,844.0,21.0,0.5645288825035095
932.0,729.0,21.0,0.5607579350471497
857.0,266.0,21.0,0.5600709915161133
369.0,883.0,21.0,0.5590839385986328
404.0,726.0,32.0,0.5569134950637817
944.0,310.0,17.0,0.5568763613700867
222.0,259.0,17.0,0.5567454695701599
313.0,218.0,26.0,0.5564848184585571
990.0,181.0,24.0,0.5553970336914062
319.0,580.0,26.0,0.5543778538703918
217.0,738.0,21.0,0.5510570406913757
137.0,630.0,24.0,0.5503154397010803
138.0,1004.0,26.0,0.5486241579055786
558.0,718.0,23.0,0.5458801984786987
209.0,819.0,19.0,0.5450339317321777
312.0,785.0,29.0,0.5417645573616028
50.0,585.0,24.0,0.5411901473999023
270.0,217.0,19.0,0.5390222668647766
800.0,925.0,17.0,0.5383851528167725
664.0,864.0,24.0,0.5365263819694519
323.0,412.0,24.0,0.5356976985931396
797.0,749.0,21.0,0.528937816619873
386.0,832.0,19.0,0.528562068939209
109.0,901.0,21.0,0.5283854007720947
876.0,912.0,17.0,0.5261620283126831
193.0,947.0,21.0,0.5228128433227539
607.0,649.0,21.0,0.5193542242050171
325.0,292.0,26.0,0.5188109874725342
488.0,496.0,26.0,0.5153305530548096
352.0,395.0,24.0,0.5152347087860107
829.0,172.0,26.0,0.5121394991874695
491.0,397.0,23.0,0.5109696984291077
701.0,870.0,21.0,0.5044004917144775
951.0,277.0,17.0,0.5025501847267151
715.0,694.0,29.0,0.5011776089668274
340.0,621.0,19.0,0.5001457929611206
