x_center,y_center,box_length,score
255.0,191.0,29.0,0.8087112903594971
50.0,976.0,29.0,0.7966461181640625
396.0,514.0,21.0,0.7801960110664368
241.0,286.0,29.0,0.7781192064285278
269.0,229.0,42.0,0.7269591093063354
906.0,254.0,32.0,0.7208975553512573
508.0,296.0,26.0,0.7069841027259827
90.0,633.0,21.0,0.669973611831665
502.0,395.0,24.0,0.6678541302680969
537.0,486.0,36.0,0.6539731025695801
622.0,470.0,21.0,0.6523072719573975
316.0,352.0,29.0,0.6180564165115356
234.0,973.0,23.0,0.6169202327728271
435.0,628.0,19.0,0.6077902913093567
941.0,928.0,21.0,0.606006920337677
573.0,233.0,24.0,0.5998570322990417
691.0,298.0,24.0,0.5987764596939087
894.0,163.0,29.0,0.5910069942474365
662.0,394.0,29.0,0.5846763849258423
340.0,504.0,17.0,0.579358696937561
732.0,891.0,17.0,0.5667881965637207
664.0,493.0,21.0,0.5653663873672485
525.0,629.0,17.0,0.5639272332191467
806.0,215.0,29.0,0.5448476076126099
643.0,595.0,19.0,0.5444924831390381
476.0,940.0,19.0,0.5438672304153442
469.0,972.0,21.0,0.5406201481819153
374.0,672.0,24.0,0.5385692715644836
888.0,402.0,19.0,0.5372354984283447
353.0,863.0,24.0,0.5338854193687439
202.0,193.0,32.0,0.5222254395484924
151.0,760.0,32.0,0.5218200087547302
141.0,804.0,21.0,0.5147144198417664
277.0,964.0,19.0,0.5093892216682434
758.0,447.0,43.0,0.5093192458152771
739.0,389.0,26.0,0.5031420588493347
